freq_low_mhz,freq_high_mhz,country_code,region,service,status,application,typical_devices,modulation,power_limit,channel_spacing_khz,regulatory_ref,notes,verified,verification_status
865,868,DE,Europe / ITU Region 1,RFID (UHF) - EU band,Allocated,EU UHF RFID band per ECC/DEC/(06)07.,"Impinj Speedway R420 (EU), Zebra FX9600 (EU), CAEN RFID Ion","ASK/PIE, FM0/Miller per ISO 18000-6C (EPC Gen2)",2W ERP; LBT required per EN 302 208,200,BNetzA / ECC/DEC/(06)07 / ETSI EN 302 208,EU RFID UHF 865-868 MHz. LBT required.,True,
865,868,UK,Europe / ITU Region 1,RFID (UHF) - EU band,Allocated,UHF RFID band. UK retains EU allocation post-Brexit.,"Impinj Speedway R420 (EU/UK), Zebra FX9600","ASK/PIE, FM0/Miller per ISO 18000-6C",2W ERP; LBT required per EN 302 208,200,Ofcom IR 2030 / ETSI EN 302 208,UK retains EU RFID UHF allocation post-Brexit.,True,
865,868,ES,Europe / ITU Region 1,RFID (UHF) - EU band,Allocated,EU UHF RFID band.,"Impinj, Zebra RFID readers","ASK/PIE, FM0/Miller per ISO 18000-6C",2W ERP; LBT required,200,CNAF / ECC/DEC/(06)07 / ETSI EN 302 208,EU RFID UHF 865-868 MHz.,True,
865,868,IT,Europe / ITU Region 1,RFID (UHF) - EU band,Allocated,EU UHF RFID band.,"Impinj, Zebra, CAEN RFID readers (Italian manufacturer)","ASK/PIE, FM0/Miller per ISO 18000-6C",2W ERP; LBT required,200,MIMIT / ECC/DEC/(06)07 / ETSI EN 302 208,EU RFID UHF 865-868 MHz. CAEN is an Italian RFID manufacturer.,True,
865,868,CH,Europe / ITU Region 1,RFID (UHF) - EU band,Allocated,UHF RFID band. Switzerland follows CEPT allocation.,"Impinj, Zebra RFID readers","ASK/PIE, FM0/Miller per ISO 18000-6C",2W ERP; LBT required,200,OFCOM (Swiss) / ECC/DEC/(06)07 / ETSI EN 302 208,Switzerland follows EU/CEPT RFID allocation.,True,
865,868,RU,ITU Region 1,RFID (UHF),Allocated,Russia permits UHF RFID in 866-868 MHz under GRFC Decision. Slightly narrower than EU 865-868 MHz.,"Impinj, Zebra RFID readers (configured for Russian band)","ASK/PIE, FM0/Miller per ISO 18000-6C",2W ERP,200,GRFC Decision / Russian TRFA,Russian RFID UHF band is 866-868 MHz (narrower than EU 865-868).,True,
902,928,US,ITU Region 2,RFID (UHF) - US/Americas band,Shared,US UHF RFID band within the ISM 902-928 MHz allocation. FCC Part 15. No LBT required (unlike EU). Higher power allowed than EU. Dominant RFID market due to wider band and higher power.,"Impinj Speedway R420/R700, Alien ALR-F800/ALR-9680, Zebra FX9600/FX7600, ThingMagic Mercury6e, RFID tags (Impinj Monza R6, NXP UCODE 8/9, Alien Higgs)","ASK/PIE (reader to tag), FM0/Miller (tag to reader) per EPC Gen2 / ISO 18000-6C",4W EIRP (36 dBm) per FCC Part 15.247 (FHSS with at least 50 hopping channels); No LBT required,500,FCC 47 CFR Part 15.247 / EPCglobal UHF Gen2 / ISO 18000-6C,"US RFID uses full 902-928 MHz with FHSS (50+ channels). Higher power (4W EIRP) and no LBT gives US RFID longer read range than EU (865-868 MHz, 2W ERP, LBT). This is why most RFID deployments started in US.",True,
870,876,FR,Europe / ITU Region 1,SRD Data Networks / Railway GSM-R guard,Shared,"870-876 MHz is also adjacent to the GSM-R (Railway) band. GSM-R operated at 876-880 MHz (uplink) / 921-925 MHz (downlink) in EU. As GSM-R transitions to FRMCS (Future Railway Mobile Communication System), 870-876 MHz may see expanded SRD usage. In France, SNCF operates GSM-R starting at 876 MHz.","GSM-R: Alstom cab radios, Kontron (ex-Kapsch) JRU, SNCF onboard equipment; SRD: IoT sensors, LoRa devices",GSM-R: GMSK; SRD: various,GSM-R: licensed (876-880 only); SRD 870-876: 25-500 mW ERP per EU Decision 2018/1538,200,EU Decision 2018/1538 / ECC/DEC/(02)05 (GSM-R) / ERA (EU Agency for Railways) / ARCEP,The 870-876 / 915-921 MHz SRD data network band is positioned between the GSM-R band (876-880/921-925) and the broader 868 MHz SRD band. Coexistence measures are defined in EU Decision 2018/1538.,True,
876,880,FR,Europe / ITU Region 1,MOBILE (GSM-R Railway Uplink),Allocated,"GSM-R (Global System for Mobile Communications - Railway) uplink. Used by SNCF for train-to-ground communication, ERTMS/ETCS Level 2 signalling. Being replaced by FRMCS (5G-based) in coming decade.","Alstom cab radios (Eurobalise + GSM-R voice/data), Kontron (ex-Kapsch) onboard units, Funkwerk (now Henschel) GSM-R base stations",GMSK (GSM-R is GSM-based),Mobile (train): 2W (33 dBm) GSM; Base station: per ARCEP railway spectrum license,200,ECC/DEC/(02)05 / ETSI TS 102 933 / ERA (EU Agency for Railways) / ARCEP,GSM-R at 876-880/921-925 MHz is the European standard for railway communications. Part of ERTMS. SNCF operates one of the largest GSM-R networks. Transition to FRMCS (5G) planned for 2030s.,True,
876,880,DE,Europe / ITU Region 1,MOBILE (GSM-R Railway Uplink),Allocated,GSM-R uplink. Deutsche Bahn (DB Netz) operates one of Europe's most extensive GSM-R networks for ETCS L2 signalling.,"Kontron onboard units, Siemens Trainguard MT (ETCS OBU + GSM-R), Nokia/Kapsch GSM-R base stations",GMSK (GSM-R),Mobile: 2W GSM; Base station: per BNetzA license,200,BNetzA / ECC/DEC/(02)05 / DB Netz specifications,"Deutsche Bahn GSM-R network covers ~33,000 km of track. Transition to FRMCS under study.",True,
876,880,UK,Europe / ITU Region 1,MOBILE (GSM-R Railway Uplink),Allocated,GSM-R uplink. Network Rail operates UK GSM-R network. UK retained GSM-R allocation post-Brexit.,"Kontron/Kapsch onboard units, Nokia GSM-R base stations, Siemens Trainguard",GMSK (GSM-R),Mobile: 2W GSM; Base station: per Ofcom license,200,Ofcom / Network Rail / ECC/DEC/(02)05,Network Rail operates UK GSM-R. Planning transition to FRMCS.,True,
876,880,ES,Europe / ITU Region 1,MOBILE (GSM-R Railway Uplink),Allocated,GSM-R uplink. ADIF operates Spanish GSM-R network for high-speed (AVE) and conventional rail.,"Alstom/Kontron onboard units, Nokia/Ericsson GSM-R base stations",GMSK (GSM-R),Mobile: 2W GSM,200,CNAF / ADIF / ECC/DEC/(02)05,Spain's AVE high-speed network uses GSM-R for ETCS L1/L2.,True,
876,880,IT,Europe / ITU Region 1,MOBILE (GSM-R Railway Uplink),Allocated,GSM-R uplink. RFI (Rete Ferroviaria Italiana) operates Italian GSM-R network for high-speed (AV) and conventional rail.,"Alstom/Kontron onboard units, Nokia GSM-R base stations",GMSK (GSM-R),Mobile: 2W GSM,200,MIMIT / RFI / ECC/DEC/(02)05,"Italy's AV network (Rome-Milan, etc.) uses GSM-R for ETCS L2.",True,
876,880,CH,Europe / ITU Region 1,MOBILE (GSM-R Railway Uplink),Allocated,GSM-R uplink. SBB/CFF/FFS operates Swiss GSM-R network.,"Kontron onboard units, Nokia GSM-R base stations",GMSK (GSM-R),Mobile: 2W GSM,200,OFCOM (Swiss) / SBB / ECC/DEC/(02)05,Swiss railways use GSM-R. SBB is planning FRMCS transition.,True,
921,925,FR,Europe / ITU Region 1,MOBILE (GSM-R Railway Downlink),Allocated,GSM-R downlink (paired with 876-880 MHz uplink). SNCF train-to-ground downlink for ERTMS/ETCS.,Same as GSM-R uplink entry,GMSK (GSM-R),Base station: per ARCEP license; Mobile RX only,200,ARCEP / ECC/DEC/(02)05 / ERA,"GSM-R downlink, paired with 876-880 MHz uplink.",True,
921,925,DE,Europe / ITU Region 1,MOBILE (GSM-R Railway Downlink),Allocated,GSM-R downlink. Deutsche Bahn.,Same as GSM-R uplink entry,GMSK (GSM-R),Base station: per BNetzA license,200,BNetzA / ECC/DEC/(02)05,GSM-R downlink.,True,
921,925,UK,Europe / ITU Region 1,MOBILE (GSM-R Railway Downlink),Allocated,GSM-R downlink. Network Rail.,Same as GSM-R uplink entry,GMSK (GSM-R),Base station: per Ofcom license,200,Ofcom / ECC/DEC/(02)05,GSM-R downlink.,True,
921,925,ES,Europe / ITU Region 1,MOBILE (GSM-R Railway Downlink),Allocated,GSM-R downlink. ADIF.,Same as GSM-R uplink entry,GMSK (GSM-R),Base station: per CNAF license,200,CNAF / ECC/DEC/(02)05,GSM-R downlink.,True,
921,925,IT,Europe / ITU Region 1,MOBILE (GSM-R Railway Downlink),Allocated,GSM-R downlink. RFI.,Same as GSM-R uplink entry,GMSK (GSM-R),Base station: per AGCOM license,200,MIMIT / ECC/DEC/(02)05,GSM-R downlink.,True,
921,925,CH,Europe / ITU Region 1,MOBILE (GSM-R Railway Downlink),Allocated,GSM-R downlink. SBB.,Same as GSM-R uplink entry,GMSK (GSM-R),Base station: per OFCOM (Swiss) license,200,OFCOM (Swiss) / ECC/DEC/(02)05,GSM-R downlink.,True,
1090,1090,FR,Worldwide,ADS-B Civilian Tracking (Receive-only),Allocated,Civilian ADS-B tracking and flight monitoring. Hobbyist and commercial receive-only stations feeding data to flight tracking platforms. Legal to receive in all countries (passive reception).,"FlightAware PiAware (Raspberry Pi-based receiver with Pro Stick Plus 1090 MHz dongle), Flightradar24 receiver kit (FR24 Box), ADSBHub feeder, OpenSky Network feeder, ADS-B Exchange community feeder, AirNav RadarBox receiver, RTL-SDR Blog V3 dongle + dump1090-mutability/readsb software, Jetvision ADS-B receiver (commercial grade)","PPM receive-only (decoding DF17 Extended Squitter, 112-bit messages at 1 Mbps)",Receive-only -- no transmission. No license required for passive reception.,,No specific regulation for receive-only. ICAO Annex 10 Vol IV defines transmitted format. EU GDPR may apply to data sharing.,"ADS-B tracking is legal worldwide as receive-only. Major platforms: Flightradar24 (~35,000 feeders), FlightAware (~30,000 PiAware stations), ADS-B Exchange (community-driven, unfiltered), OpenSky Network (academic/research). Most use RTL-SDR dongles (~$25) with dump1090 or readsb decoder software on Raspberry Pi.",True,
1090,1090,US,Worldwide,ADS-B Civilian Tracking (Receive-only),Allocated,Civilian ADS-B tracking. Largest community of ADS-B feeders worldwide. Legal to receive.,"FlightAware PiAware + Pro Stick Plus, Flightradar24 kit, ADS-B Exchange feeder, RTL-SDR Blog V3, Nooelec NESDR SMArt, dump1090-fa software, tar1090 web UI",PPM receive-only,Receive-only -- no license required,,FCC allows passive reception without license. FAR 91.225/91.227 govern transmission.,US has the largest ADS-B feeder community. FlightAware is US-based. ADS-B Exchange provides unfiltered data (unlike commercial platforms which filter military/blocked aircraft).,True,
1090,1090,UK,Worldwide,ADS-B Civilian Tracking (Receive-only),Allocated,Civilian ADS-B tracking. Large UK feeder community.,"FlightAware PiAware, Flightradar24 kit, RTL-SDR dongle, 360radar.co.uk, PlaneFinder",PPM receive-only,Receive-only -- no license required under Ofcom regulations,,Ofcom allows passive reception. Wireless Telegraphy Act 2006 Section 48 (receive-only exemption).,UK has strong aviation enthusiast community. PlaneFinder is UK-based ADS-B tracking service.,True,
1090,1090,DE,Worldwide,ADS-B Civilian Tracking (Receive-only),Allocated,Civilian ADS-B tracking. Legal to receive in Germany.,"FlightAware PiAware, Flightradar24 kit, RTL-SDR dongle, Jetvision (German manufacturer of ADS-B receivers)",PPM receive-only,Receive-only -- no license required,,TKG Section 5 (receive-only equipment exempt from licensing),Jetvision is a German company manufacturing commercial-grade ADS-B receivers. OpenSky Network is operated by a Swiss-German consortium.,True,
1090,1090,CH,Worldwide,ADS-B Civilian Tracking (Receive-only),Allocated,"Civilian ADS-B tracking. OpenSky Network is based at University of Bern, Switzerland.","FlightAware PiAware, RTL-SDR, OpenSky Network sensors (academic grade)",PPM receive-only,Receive-only -- no license required,,Swiss TCA (receive-only exempt),"OpenSky Network, a major academic ADS-B data source, is headquartered at University of Bern, Switzerland. [FACTCHECK: OpenSky Network primary affiliation may be ZHAW Zurich, not University of Bern.]",True,
978,978,US,ITU Region 2 (US only),AERONAUTICAL SURVEILLANCE (UAT - Universal Access Transceiver),Allocated,"UAT (Universal Access Transceiver) at 978 MHz. US-only ADS-B alternative to 1090ES, authorized for use below FL180 (18,000 ft). Provides ADS-B Out and FIS-B (weather/TFR) and TIS-B (traffic) services. NOT used outside the US.","Garmin GDL 88 (UAT transceiver), uAvionix skyBeacon/tailBeaconX (UAT), FreeFlight RANGR FYX (UAT), Garmin GDL 52/50 (portable UAT receiver for FIS-B weather); Receivers: Stratux (DIY ADS-B receiver using RTL-SDR at 978+1090), ForeFlight Sentry (UAT+1090 receiver)","CPM (Continuous Phase Modulation), 1.041667 Mbps, TDM (Time Division Multiplexed) with 1 second frame containing 3200 message slots",UAT transceiver: up to 20W (43 dBm) per TSO-C154c,,FAR 14 CFR 91.225/91.227 / TSO-C154c (UAT ADS-B) / RTCA DO-282B (UAT MOPS) / AC 20-165B,"978 MHz UAT is UNIQUE TO THE US. No other country uses UAT. It provides free weather (FIS-B: NEXRAD, METARs, TAFs, TFRs) and traffic information (TIS-B) to GA pilots. Above FL180, only 1090ES is accepted. Approximately 50% of US GA fleet uses UAT rather than 1090ES.",True,
960,1030,FR,Worldwide (ICAO / ITU),AERONAUTICAL RADIONAVIGATION (DME Interrogator band),Allocated,DME interrogator frequencies. Aircraft DME interrogators transmit in 1025-1150 MHz range (X channel) but many DME ground transponder reply frequencies fall in 962-1024 MHz. This sub-band contains DME transponder replies and some DME interrogator channels.,"Airborne DME interrogators: Collins DME-4000, Honeywell KDM 706A, Rockwell Collins DME-442; Ground transponders: Thales DME 435, Selex/Leonardo DME 2000","Gaussian pulse pairs (3.5 us pulse width, 12 us or 30 us spacing for X/Y channels)",DME interrogator: up to 2 kW peak; Ground transponder: up to 1 kW peak,1000,ICAO Annex 10 Vol I / ITU-R M.585,"DME channel scheme: 252 channels (126 X + 126 Y). Interrogator/transponder frequency offset is +63 MHz for X channels 1-63, -63 MHz for X channels 64-126, +63 MHz for Y channels 1-63, -63 MHz for Y channels 64-126. This is uniform worldwide.",True,
960,1030,US,Worldwide (ICAO / ITU),AERONAUTICAL RADIONAVIGATION (DME + TACAN),Allocated,"DME interrogator/transponder frequencies and TACAN. US military uses TACAN extensively (TACAN is the military equivalent of VOR/DME, providing both bearing and distance). Many US military airfields have TACAN but no VOR.","TACAN ground: Collins AN/TRN-26, ITT AN/URN-25, BAE Systems AN/URN-32; Airborne TACAN: Collins AN/ARN-153, ITT AN/ARN-118; DME: Collins DME-4000, Honeywell KDM 706A",Gaussian pulse pairs (DME); TACAN adds bearing info via amplitude modulation of reply pulse pattern (15 Hz and 135 Hz components),TACAN ground: up to 3.5 kW peak; DME: up to 2 kW peak,1000,NTIA Manual Chapter 4 (Federal Table) / FAA Order 6820.10 / MIL-STD-291C,TACAN is primarily a US/NATO military system. Ground TACAN stations are co-located with VOR as VORTAC when serving both military and civilian users.,True,
960,1030,CN,Worldwide (ICAO / ITU),AERONAUTICAL RADIONAVIGATION (DME),Allocated,DME operations. China has rapidly expanded DME infrastructure for instrument approaches. Also considering LDACS (L-band Digital Aeronautical Communications System) for future use.,"CETC DME, Thales DME 435 (at major hubs), airborne DME (Collins, Honeywell)",Gaussian pulse pairs,DME: up to 2 kW peak,1000,MIIT / CAAC / ICAO Annex 10,China follows ICAO standards for DME. Rapid airport expansion has driven large DME deployment.,True,
960,1030,RU,Worldwide (ICAO / ITU),AERONAUTICAL RADIONAVIGATION (DME + RSBN),Allocated,DME and Russian RSBN (Short-Range Radio Navigation System). RSBN is a Russian military short-range navigation system operating in a similar band. International airports use ICAO-standard DME.,"Russian: RSBN-4N ground beacon, Almaz-Antey equipment; International: Thales DME 435",Pulse pairs (DME); RSBN has its own pulse format,DME: up to 2 kW peak,1000,Russian TRFA / Rosaeronavigation / ICAO Annex 10,Russia operates both ICAO-standard DME (at international airports) and its legacy RSBN system (military). RSBN provides both range and bearing like TACAN.,True,
1030,1090,FR,Worldwide (ICAO / ITU),AERONAUTICAL RADIONAVIGATION (DME + JTIDS/MIDS Link 16),Allocated,This sub-band contains both DME channels and JTIDS/MIDS (Link 16) military tactical data link operations. Link 16 operates across the full 960-1215 MHz band using frequency hopping among 51 net frequencies.,"Link 16: BAE Systems MIDS-LVT (fighter aircraft), L3Harris MIDS-JTRS (Joint Tactical Radio System), Viasat BATS-D (small form factor); DME: same as previous entries","Link 16: TDMA with frequency hopping, MSK modulation, 128-bit time slots, 51 net frequencies spaced across 960-1215 MHz; DME: pulse pairs",MIDS/Link 16: up to 200W peak (class 2 terminal); DME: up to 2 kW peak,,STANAG 5516 (Link 16 NATO standard) / MIL-STD-6016 / ICAO Annex 10,"Link 16 (JTIDS/MIDS) is a NATO tactical data link operating across 960-1215 MHz. It coexists with DME through careful frequency management and pulse characteristics. All NATO countries (FR, US, UK, DE, ES, IT) use Link 16.",True,
1030,1090,US,Worldwide (ICAO / ITU),AERONAUTICAL RADIONAVIGATION (DME + JTIDS/MIDS Link 16),Allocated,DME channels and JTIDS/MIDS Link 16. US military is the primary user and developer of Link 16.,"Link 16: BAE Systems MIDS-LVT, L3Harris MIDS-JTRS, Viasat BATS-D, Northrop Grumman AN/USQ-167; DME: Collins DME-4000","Link 16: TDMA/FH, MSK; DME: pulse pairs",MIDS: up to 200W peak; DME: up to 2 kW peak,,MIL-STD-6016 / NTIA Manual / ICAO Annex 10,US is the originator of Link 16 (JTIDS). Extensive deployment across all US military services.,True,
1090,1100,FR,Worldwide (ICAO / ITU),AERONAUTICAL RADIONAVIGATION (DME continuation),Allocated,Continuation of DME/TACAN frequency band above 1090 MHz. Some DME transponder reply channels fall in this range. Also used for military Link 16.,Same DME equipment as 960-1164 MHz entry; Link 16 terminals,"Pulse pairs (DME), TDMA/FH (Link 16)",DME: up to 2 kW peak; Link 16: up to 200W peak,1000,ICAO Annex 10 Vol I / ITU RR Article 5,1090-1100 MHz is within the 960-1215 MHz aeronautical radionavigation band. Contains DME channels and Link 16 frequency-hopping slots.,True,
1090,1100,US,Worldwide (ICAO / ITU),AERONAUTICAL RADIONAVIGATION (DME + Link 16),Allocated,DME continuation and Link 16.,Same DME and Link 16 equipment,"Pulse pairs (DME), TDMA/FH (Link 16)",DME: up to 2 kW peak; Link 16: up to 200W peak,1000,NTIA Manual / ICAO Annex 10,Part of 960-1215 MHz aeronautical band.,True,
1090,1100,UK,Worldwide (ICAO / ITU),AERONAUTICAL RADIONAVIGATION (DME + Link 16),Allocated,DME continuation and Link 16.,Same DME and Link 16 equipment,"Pulse pairs (DME), TDMA/FH (Link 16)",DME: up to 2 kW peak; Link 16: up to 200W peak,1000,Ofcom / ICAO Annex 10,Part of 960-1215 MHz aeronautical band.,True,
1090,1100,DE,Worldwide (ICAO / ITU),AERONAUTICAL RADIONAVIGATION (DME + Link 16),Allocated,DME continuation and Link 16.,Same DME and Link 16 equipment,"Pulse pairs (DME), TDMA/FH (Link 16)",DME: up to 2 kW peak; Link 16: up to 200W peak,1000,BNetzA / ICAO Annex 10,Part of 960-1215 MHz aeronautical band.,True,
1090,1100,ES,Worldwide (ICAO / ITU),AERONAUTICAL RADIONAVIGATION (DME + Link 16),Allocated,DME continuation and Link 16.,Same DME and Link 16 equipment,"Pulse pairs (DME), TDMA/FH (Link 16)",DME: up to 2 kW peak; Link 16: up to 200W peak,1000,CNAF / ICAO Annex 10,Part of 960-1215 MHz aeronautical band.,True,
1090,1100,IT,Worldwide (ICAO / ITU),AERONAUTICAL RADIONAVIGATION (DME + Link 16),Allocated,DME continuation and Link 16.,Same DME and Link 16 equipment,"Pulse pairs (DME), TDMA/FH (Link 16)",DME: up to 2 kW peak; Link 16: up to 200W peak,1000,MIMIT / ICAO Annex 10,Part of 960-1215 MHz aeronautical band.,True,
